MovieID,Title,Genres,key,year,n_ratings,mean_rating
22408,Dragon Ball Z: Battle of Gods,Action|Animation|Fantasy|IMAX,Dragon Ball Z: Battle of Gods,2013,19,3.289473684
22409,"Snitch Cartel, The (El cartel de los sapos)",Crime|Drama,"Snitch Cartel, The (El cartel de los sapos)",2011,1,2.5
22410,Foosball (Metegol),Adventure|Animation|Romance,Foosball (Metegol),2013,5,1.8
22411,Dirty Movie,Comedy,Dirty Movie,2011,3,2.333333333
22412,Freezer,Action|Thriller,Freezer,2014,4,2.75
22413,Modern Boy (Modeon boi),Drama,Modern Boy (Modeon boi),2008,1,3.5
22414,Caught,Drama,Caught (1987),1987,1,3.5
22415,Love and Sex under Nazi Occupation (Amour et sexe sous l'occupation),Documentary,Love and Sex under Nazi Occupation (Amour et sexe sous l'occupation),2011,1,3
22416,The Gilded Lily,Comedy|Romance,The Gilded Lily,1935,1,3.5
22417,The Bride Comes Home,Comedy|Romance,The Bride Comes Home,1935,1,4
22418,Family Honeymoon,Comedy|Romance,Family Honeymoon,1949,1,2.5
22419,"Like Father, Like Son (Soshite chichi ni naru)",Drama,"Like Father, Like Son (Soshite chichi ni naru)",2013,54,3.861111111
22420,The Railway Man,Drama,The Railway Man,2013,67,3.485074627
22421,Sand Sharks,Comedy|Horror|Sci-Fi|Thriller,Sand Sharks,2011,4,1
22422,Massacre Canyon,Western,Massacre Canyon,1954,1,3
22423,Diana,Drama|Romance,Diana,2013,13,2.423076923
22424,The We and the I,Drama,The We and the I,2012,4,2.5
22425,We Are What We Are,Drama|Horror|Mystery|Thriller,We Are What We Are,2013,29,3.206896552
22426,Dragon ball Z 04: Lord Slug,Animation|Children,Dragon ball Z 04: Lord Slug,1991,3,2.5
22427,To Tulsa and Back: On Tour with J.J. Cale,Documentary,To Tulsa and Back: On Tour with J.J. Cale,2005,1,3.5
22428,Forsaking All Others,Comedy|Drama|Romance,Forsaking All Others,1934,3,2.333333333
22429,"Flesh Merchant, The (Wild and Wicked, The)",Drama,"Flesh Merchant, The (Wild and Wicked, The)",1956,1,2
22430,Child Bride,Drama,Child Bride,1938,1,2
22431,Magic Town,Comedy|Romance,Magic Town,1947,3,3.333333333
22432,Grand Isle,Drama,Grand Isle,1991,2,3.25
22433,River Queen,Action|Adventure|Drama|Romance|War,River Queen,2005,2,2.25
22434,Resistance,Drama|Thriller|War,Resistance (2011),2011,1,2.5
22435,"Me, Myself and Mum (Les garçons et Guillaume, à table!)",Comedy,"Me, Myself and Mum (Les garçons et Guillaume, à table!)",2013,14,3.464285714
22436,Milius,Documentary,Milius,2013,13,3.307692308
22437,A Time for Killing,Western,A Time for Killing,1967,1,1
22438,Summer of '62 (Cartouches gauloises),Drama|War,Summer of '62 (Cartouches gauloises),2007,2,4.25
22439,Close to Leo (Tout contre Léo),Drama,Close to Leo (Tout contre Léo),2002,1,3.5
22440,"Geographer Drank His Globe Away, The (Geograf globus propil)",Drama,"Geographer Drank His Globe Away, The (Geograf globus propil)",2013,3,4.166666667
22441,Pokémon Origins,Adventure|Animation,Pokémon Origins,2013,2,4
22442,Screwed in Tallinn (Torsk på Tallinn - En liten film om ensamhet),Comedy|Drama,Screwed in Tallinn (Torsk på Tallinn - En liten film om ensamhet),1999,3,2.666666667
22443,Comrade Pedersen (Gymnaslærer Pedersen),Drama,Comrade Pedersen (Gymnaslærer Pedersen),2006,2,4
22444,Fantastic Flesh: The Art of Make-Up EFX,Documentary,Fantastic Flesh: The Art of Make-Up EFX,2008,1,3
22445,Fast Food,Comedy,Fast Food,1989,1,1.5
22446,Favorite Deadly Sins,Comedy,Favorite Deadly Sins,1995,1,2
22447,The Other Shore,Adventure|Documentary,The Other Shore,2013,1,2
22448,Chinese Puzzle (Casse-tête chinois),Comedy|Romance,Chinese Puzzle (Casse-tête chinois),2013,23,3.565217391
22449,1,Sci-Fi|Thriller,1,2013,13,3
22450,Monica Z,Drama,Monica Z,2013,5,3.4
22451,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),Action|Adventure|Animation|Children,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),1996,1,2.5
22452,The Raven,Crime|Horror|Thriller,"Raven, The (2006)",2006,1,0.5
22453,The The Hire: Follow,Drama,The The Hire: Follow,2001,5,3.6
22454,There's Only One Sun,Drama,There's Only One Sun,2007,1,3
22455,Honest Man: The Life of R. Budd Dwyer,Documentary,Honest Man: The Life of R. Budd Dwyer,2010,1,4
22456,"Turtle's Tale 2: Sammy's Escape from Paradise, A (Sammy's avonturen 2) (Sammy's Adventures 2)",Adventure|Animation|Children,"Turtle's Tale 2: Sammy's Escape from Paradise, A (Sammy's avonturen 2) (Sammy's Adventures 2)",2012,1,3
22457,Dragon Crusaders,Action|Adventure|Fantasy,Dragon Crusaders,2011,1,1
22458,M for Mother (Mim mesle madar),Drama,M for Mother (Mim mesle madar),2006,1,3
22459,Rhino Season (Fasle kargadan),Drama|Fantasy|Film-Noir|Mystery|Romance|War,Rhino Season (Fasle kargadan),2012,3,3.833333333
22460,"Lizard, The (Marmoulak)",Adventure|Comedy|Crime,"Lizard, The (Marmoulak)",2004,3,4.333333333
22461,Lovers and Lollipops,Drama|Romance,Lovers and Lollipops,1956,1,2.5
22462,Prata Palomares,Horror|Thriller,Prata Palomares,1972,1,3
22463,Creep Van,Horror,Creep Van,2012,1,2
22464,Cutie and the Boxer,Documentary,Cutie and the Boxer,2013,14,2.928571429
22465,Rise of the Zombies,Action|Horror|Thriller,Rise of the Zombies,2012,3,0.833333333
22466,At Berkeley,Documentary,At Berkeley,2013,7,3.785714286
22467,Harvey,Fantasy,Harvey (1996),1996,4,3.375
22468,Travelling Salesman,Drama|Mystery|Sci-Fi|Thriller,Travelling Salesman,2012,3,3
22469,Ride Along,Action|Comedy,Ride Along,2014,54,2.953703704
22470,Penguin Pool Murder,Comedy|Drama|Mystery|Romance,Penguin Pool Murder,1932,7,3.214285714
22471,Breakaway (Speedy Singhs),Comedy|Drama,Breakaway (Speedy Singhs),2011,2,4
22472,Nukes in Space,Documentary,Nukes in Space,1999,1,3.5
22473,Jack Ryan: Shadow Recruit,Action|Drama|Thriller|IMAX,Jack Ryan: Shadow Recruit,2014,225,3.102222222
22474,Divergent,Adventure|Romance|Sci-Fi|IMAX,Divergent,2014,623,3.393258427
22475,Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),Drama,Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),2007,50,3.61
22476,47  Ronin (Shijûshichinin no shikaku),Action|Drama,47  Ronin (Shijûshichinin no shikaku),1994,2,4
22477,Starflight: The Plane That Couldn't Land,Drama|Sci-Fi,Starflight: The Plane That Couldn't Land,1983,2,2.25
22478,Reasonable Doubt,Crime|Thriller,Reasonable Doubt,2014,9,2.388888889
22479,Heavy Metal Parking Lot,Documentary|Musical,Heavy Metal Parking Lot,1986,3,3.666666667
22480,18 Years Old and Rising (J'aime regarder les filles),Comedy,18 Years Old and Rising (J'aime regarder les filles),2011,3,3.166666667
22481,Saint Laurent,Drama|Romance,Saint Laurent,2014,5,3.4
22482,"Prize of Peril, The (Prix du danger, Le)",Action|Drama,"Prize of Peril, The (Prix du danger, Le)",1983,1,2.5
22483,Cargo,Action|Drama|Fantasy|Horror,Cargo (2013),2013,5,3.7
22484,The Road to Ruin,Drama,The Road to Ruin,1934,1,3.5
22485,"Square, The (Al Midan)",Documentary,"Square, The (Al Midan)",2013,22,3.386363636
22486,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami),Adventure|Children|Comedy|IMAX,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami),2012,2,2.75
22487,Fear,Horror|Thriller,Fear (1990),1990,2,2
22488,Fear No Evil,Horror,Fear No Evil,1981,2,1.25
22489,Devil's Due,Horror,Devil's Due,2014,13,2.076923077
22490,Nicht mein Tag,Action|Comedy|Crime,Nicht mein Tag,2014,4,3.875
22491,Into the Mind,Documentary,Into the Mind,2013,1,4.5
22492,Stille nacht,Crime|Mystery|Thriller,Stille nacht,2004,1,2.5
22493,Shadow Puppets,Horror|Mystery|Thriller,Shadow Puppets,2007,1,2.5
22494,Venus Wars (Venus Senki),Action|Animation|Sci-Fi|War,Venus Wars (Venus Senki),1989,5,3.5
22495,"Adventures of Arsène Lupin, The (Aventures d'Arsène Lupin, Les)",Crime|Mystery,"Adventures of Arsène Lupin, The (Aventures d'Arsène Lupin, Les)",1957,2,2.75
22496,The Final Cut,Action|Drama|Thriller,"Final Cut, The (1996)",1996,3,3
22497,The Night Walker,Horror|Mystery|Thriller,The Night Walker,1964,1,3.5
22498,L'antisémite,Comedy,L'antisémite,2012,1,4
22499,Whitecoats,Comedy,Whitecoats,2004,1,2
22500,Black Rock,Horror|Thriller,Black Rock,2012,8,2.5625
22501,The First Power,Crime|Horror|Thriller,The First Power,1990,4,2.875
22502,"Assault, The (L'assaut)",Action|Thriller,"Assault, The (L'assaut)",2010,8,3.125
22503,Holiday Spin,Drama|Romance,Holiday Spin,2012,1,3
22504,Flight 93,Drama,Flight 93,2006,8,3.125
22505,Nobody Lives Forever,Crime|Drama|Film-Noir,Nobody Lives Forever,1946,2,3.75
22506,Dirty Pictures,Drama,Dirty Pictures,2000,2,3.25
22507,American Scary,Comedy|Documentary|Horror,American Scary,2006,1,4
22508,A Single Shot,Crime|Drama|Film-Noir|Thriller,A Single Shot,2013,8,3.3125
22509,When Darkness Falls (När mörkret faller),Drama,When Darkness Falls (När mörkret faller),2006,4,3.875
22510,Zero Tolerance (Noll tolerans),Action|Crime|Thriller,Zero Tolerance (Noll tolerans),1999,1,3.5
22511,"Mystery of the Yellow Room, The (Mystère de la chambre jaune, Le)",Comedy|Crime|Mystery,"Mystery of the Yellow Room, The (Mystère de la chambre jaune, Le)",2003,3,3.166666667
22512,"Monkey in Winter, A (Un singe en hiver)",Comedy|Drama,"Monkey in Winter, A (Un singe en hiver)",1962,3,4
22513,Murders in the Zoo,Crime|Horror|Mystery,Murders in the Zoo,1933,2,3
22514,Are You Listening?,Drama,Are You Listening?,1932,1,3
22515,We Need a Vacation (Fais-moi des vacances),Comedy|Drama,We Need a Vacation (Fais-moi des vacances),2002,1,2.5
22516,Why Not Me? (Pourquoi pas moi ?),Comedy,Why Not Me? (Pourquoi pas moi ?),1999,1,4
22517,Husk,Horror|Thriller,Husk,2011,2,4
22518,The Rock-afire Explosion,Documentary,The Rock-afire Explosion,2008,1,4
22519,Weddings and Babies,Drama|Romance,Weddings and Babies,1958,1,2.5
22520,Yanco,Drama,Yanco,1961,1,3
22521,Maiden's Cheek (To xylo vgike apo ton Paradeiso),Comedy|Romance,Maiden's Cheek (To xylo vgike apo ton Paradeiso),1959,3,4.333333333
22522,"My Daughter, the Socialist (I kori mou, i sosialistria)",Comedy|Romance,"My Daughter, the Socialist (I kori mou, i sosialistria)",1966,3,3.833333333
22523,Hello Herman,Drama,Hello Herman,2012,1,1.5
22524,Blume in Love,Comedy|Drama|Romance,Blume in Love,1973,4,3
22525,Concussion,Drama,Concussion,2013,4,2.5
22526,Atrocious,Horror|Thriller,Atrocious,2010,3,3.5
22527,Curse of the Ring (Ring of the Nibelungs),Action|Adventure|Drama|Fantasy,Curse of the Ring (Ring of the Nibelungs),2004,1,4.5
22528,Decoding Annie Parker,Drama,Decoding Annie Parker,2013,2,3.25
22529,"Laterna, ftoheia kai garyfallo",Comedy|Drama|Romance,"Laterna, ftoheia kai garyfallo",1958,2,4
22530,"Auntie from Chicago, The (I theia apo to Chicago)",Comedy|Romance,"Auntie from Chicago, The (I theia apo to Chicago)",1957,3,3.666666667
22531,Forced to Kill,Action,Forced to Kill,1994,1,1
22532,Forever Hardcore: The Documentary,Documentary,Forever Hardcore: The Documentary,2005,1,3
22533,Whitewash,Drama,Whitewash,2013,4,3.625
22534,Friends of God: A Road Trip with Alexandra Pelosi,Documentary,Friends of God: A Road Trip with Alexandra Pelosi,2007,2,3.5
22535,The Fourth World War,Documentary,The Fourth World War,2003,1,3.5
22536,Zincirbozan,Crime|Drama,Zincirbozan,2007,1,2.5
22537,Blood Runs Cold,Horror,Blood Runs Cold,2011,1,1
22538,True Confession,Comedy,True Confession,1937,3,2.833333333
22539,Justice League: War,Action|Adventure|Animation|Fantasy|Sci-Fi,Justice League: War,2014,52,3.432692308
22540,Gamera vs. Viras,Action|Sci-Fi,Gamera vs. Viras,1968,2,2
22541,Dark Touch,Horror,Dark Touch,2013,8,3.375
22542,Mother of George,Drama,Mother of George,2013,7,3.071428571
22543,Of Snails and Men (Despre oameni si melci),Comedy,Of Snails and Men (Despre oameni si melci),2012,1,3.5
22544,Cousinhood (Primos),Comedy,Cousinhood (Primos),2011,3,3.333333333
22545,Yeh Jawaani Hai Deewani,Comedy|Drama|Musical|Romance,Yeh Jawaani Hai Deewani,2013,8,4
22546,Visitors,Documentary,Visitors,2013,3,3.333333333
22547,Coco Chanel,Romance,Coco Chanel,2008,5,2.4
22548,"Louise Bourgeois: The Spider, the Mistress and the Tangerine",Documentary,"Louise Bourgeois: The Spider, the Mistress and the Tangerine",2008,1,3.5
22549,"Goebbels Experiment, The (Das Goebbels Experiment)",Documentary,"Goebbels Experiment, The (Das Goebbels Experiment)",2005,3,3.5
22550,The Riddle of the Sands,Adventure|Drama|Thriller,The Riddle of the Sands,1979,3,3.166666667
22551,Catastroika,Documentary,Catastroika,2012,2,5
22552,Vizontele Tuuba,Comedy|Drama,Vizontele Tuuba,2004,3,2.833333333
22553,The Spanish Earth,Documentary,The Spanish Earth,1937,2,3.5
22554,Easy Money 2 (Snabba cash II),Action|Crime|Drama,Easy Money 2 (Snabba cash II),2012,4,2.25
22555,Medora,Documentary,Medora,2013,2,3.25
22556,Rampage at Apache Wells,Adventure|Western,Rampage at Apache Wells,1965,1,2.5
22557,Ernest & Célestine (Ernest et Célestine),Adventure|Animation|Children|Comedy|Drama|Romance,Ernest & Célestine (Ernest et Célestine),2012,39,3.576923077
22558,Wyoming Renegades,Romance|Western,Wyoming Renegades,1954,1,3
22559,The Simple Life of Noah Dearborn,Drama,The Simple Life of Noah Dearborn,1999,2,3.75
22560,Private Lessons (Élève libre),Drama,Private Lessons (Élève libre),2008,2,3.5
22561,The Big Bang Theory,Comedy,The Big Bang Theory,2007,83,3.421686747
22562,"String, The (Le fil)",Drama,"String, The (Le fil)",2009,5,3.5
22563,Love Before Breakfast,Comedy|Romance,Love Before Breakfast,1936,3,2.833333333
22564,"Man Who Sleeps, The (Un homme qui dort)",Drama,"Man Who Sleeps, The (Un homme qui dort)",1974,6,4.333333333
22565,The Monkey's Paw,Horror|Thriller,The Monkey's Paw,2013,4,2.375
22566,Mitt,Documentary,Mitt,2014,16,3.34375
22567,Dear Mr. Watterson,Documentary,Dear Mr. Watterson,2013,14,3.178571429
22568,Oxy-Morons,Crime|Drama,Oxy-Morons,2010,1,2.5
22569,Samurai Cop,Action|Thriller,Samurai Cop,1989,5,3.3
22570,Naked Blood: Megyaku (Nekeddo burâddo: Megyaku),Horror,Naked Blood: Megyaku (Nekeddo burâddo: Megyaku),1996,1,3.5
22571,Fawlty Towers,Comedy,Fawlty Towers,1975,230,4.12826087
22572,Frozen Assets,Comedy,Frozen Assets,1992,1,1.5
22573,Full Eclipse,Crime|Horror|Sci-Fi,Full Eclipse,1993,1,1.5
22574,My Son (Mon fils à moi),Drama,My Son (Mon fils à moi),2006,1,4.5
22575,Over Your Cities Grass Will Grow,Documentary,Over Your Cities Grass Will Grow,2010,1,1
22576,Space Raiders,Action|Adventure|Sci-Fi|Western,Space Raiders,1983,1,3.5
22577,The Banshee Chapter,Horror|Thriller,The Banshee Chapter,2013,5,2.2
22578,Drift,Drama,Drift,2013,1,4
22579,It Boy (20 ans d'écart),Comedy|Romance,It Boy (20 ans d'écart),2013,5,3.1
22580,The Redemption of General Butt Naked,Documentary|Drama,The Redemption of General Butt Naked,2011,1,4.5
22581,The Law of Enclosures,Drama,The Law of Enclosures,2000,1,3.5
22582,Report to the Commissioner,Crime|Drama,Report to the Commissioner,1975,2,2.5
22583,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,12,3.75
22584,"House of Branching Love, The (Haarautuvan rakkauden talo)",Comedy|Drama,"House of Branching Love, The (Haarautuvan rakkauden talo)",2009,3,3
22585,Les Feux Arctiques (Arktiset tulet),Documentary|Drama,Les Feux Arctiques (Arktiset tulet),2011,1,3
22586,Bachelor Apartment,Comedy|Drama|Romance,Bachelor Apartment,1931,1,3
22587,Full Moon High,Comedy|Fantasy|Horror,Full Moon High,1981,1,2
22588,Gas,Comedy,Gas,1981,1,1.5
22589,"I, Frankenstein",Action|Fantasy|Sci-Fi|IMAX,"I, Frankenstein",2014,86,2.453488372
22590,Yu-Gi-Oh!,Animation,Yu-Gi-Oh! (1999),1999,1,1
22591,Yu-Gi-Oh!: Bonds Beyond Time (Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna),Animation|Fantasy,Yu-Gi-Oh!: Bonds Beyond Time (Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna),2010,1,2
22592,From the Earth to the Moon,Adventure|Fantasy|Sci-Fi,From the Earth to the Moon (1958),1958,4,3.25
22593,Last Run,Action|Crime|Thriller,Last Run,2001,2,2.5
22594,Generation Kill,Drama|War,Generation Kill,2008,52,3.817307692
22595,Getting In,Comedy|Romance|Thriller,Getting In,1994,3,2
22596,Tomorrow Night,Comedy|Drama,Tomorrow Night,1998,3,4
22597,Better Living Through Chemistry,Comedy|Drama,Better Living Through Chemistry,2014,27,3.407407407
22598,Snakehead Terror,Action|Horror|Sci-Fi|Thriller,Snakehead Terror,2004,3,1.166666667
22599,Nymphomaniac: Volume I,Drama,Nymphomaniac: Volume I,2013,198,3.585858586
22600,Enemy,Mystery|Thriller,Enemy,2013,156,3.381410256
22601,Tapestries of Hope,Documentary,Tapestries of Hope,2009,1,4
22602,Headquarters (Päämaja),Drama|War,Headquarters (Päämaja),1970,3,3.5
22603,Xingu,Adventure|Drama,Xingu,2012,3,3.666666667
22604,Adam and Eve (Adão e Eva),Drama,Adam and Eve (Adão e Eva),1995,1,2.5
22605,Temptation (Tentação),Drama|Romance,Temptation (Tentação),1997,1,2.5
22606,Big Bad Wolves,Crime|Thriller,Big Bad Wolves,2013,19,3.157894737
22607,"Strange Little Cat, The (Das merkwürdige Kätzchen)",Comedy|Drama,"Strange Little Cat, The (Das merkwürdige Kätzchen)",2013,4,4.125
22608,William Kunstler: Disturbing the Universe,Documentary,William Kunstler: Disturbing the Universe,2009,2,3.5
22609,Kawasaki's Rose,Drama,Kawasaki's Rose,2009,4,3.125
22610,I Saw the Sun (Günesi gördüm),Drama,I Saw the Sun (Günesi gördüm),2009,1,2.5
22611,Come Live with Me,Comedy|Romance,Come Live with Me,1941,3,3
22612,Striking Range,Action|Thriller,Striking Range,2006,1,2.5
22613,Stranger by the Lake (L'inconnu du lac),Drama|Romance,Stranger by the Lake (L'inconnu du lac),2013,25,3.58
22614,Labor Day,Drama|Romance,Labor Day,2013,54,3.361111111
22615,Tom at the Farm (Tom à la ferme),Drama,Tom at the Farm (Tom à la ferme),2013,12,3.958333333
22616,Beyond the Walls (Hors les murs),Drama,Beyond the Walls (Hors les murs),2012,4,3.5
22617,"Noordzee, Texas (North Sea Texas)",Drama,"Noordzee, Texas (North Sea Texas)",2011,7,3.285714286
22618,Wonder Woman,Action|Adventure|Animation|Fantasy,Wonder Woman,2009,18,3.138888889
22619,Flowers in the Attic,Drama|Mystery|Thriller,Flowers in the Attic (2014),2014,12,3
22620,Speedway,Drama|Romance,Speedway (1929),1929,2,3
22621,Blackout,Action|Thriller,Blackout (1978),1978,1,2
22622,French Fried Vacation 3 (Les bronzés 3: amis pour la vie),Comedy,French Fried Vacation 3 (Les bronzés 3: amis pour la vie),2006,3,1.833333333
22623,The Grave,Comedy|Horror|Thriller,The Grave,1996,1,3
22624,Grotesque,Horror,Grotesque,1988,1,1.5
22625,"Hacks (Sink or Swim) (Big Twist, The)",Comedy|Mystery,"Hacks (Sink or Swim) (Big Twist, The)",1997,1,2
22626,"Young and Prodigious T.S. Spivet, The (L'extravagant voyage du jeune et prodigieux T.S. Spivet)",Adventure|Children|Drama,"Young and Prodigious T.S. Spivet, The (L'extravagant voyage du jeune et prodigieux T.S. Spivet)",2013,23,3.47826087
22627,Behind Enemy Lines,Action|Thriller,Behind Enemy Lines (1997),1997,2,2.75
22628,Manhunt,Horror|Thriller,Manhunt (2008),2008,1,0.5
22629,The Perils of Gwendoline in the Land of the Yik Yak,Adventure|Romance,The Perils of Gwendoline in the Land of the Yik Yak,1984,3,2.333333333
22630,New Gladiators (I guerrieri dell'anno 2072),Action|Drama|Mystery,New Gladiators (I guerrieri dell'anno 2072),1984,1,2
22631,"Prey, The (La proie)",Action|Crime|Thriller,"Prey, The (La proie)",2011,9,2.944444444
22632,The Blank Generation,Musical,The Blank Generation,1976,1,4.5
22633,Scorned,Thriller,Scorned,2013,2,1
22634,À propos de Nice,Documentary,À propos de Nice,1930,4,3.125
22635,"Same Love, Same Rain (El mismo amor, la misma lluvia)",Comedy|Drama|Romance,"Same Love, Same Rain (El mismo amor, la misma lluvia)",1999,4,4.25
22636,Harvest (Stadt Land Fluss),Drama|Romance,Harvest (Stadt Land Fluss),2011,4,3.25
22637,"Soul of Bread, The (Ai de mian bao hun)",Comedy|Romance,"Soul of Bread, The (Ai de mian bao hun)",2012,1,1
22638,Teen Beach Movie,Children|Musical,Teen Beach Movie,2013,3,2.333333333
22639,Tale of the Mummy,Adventure|Fantasy|Horror,Tale of the Mummy,1998,1,1.5
22640,Asier ETA biok,Documentary,Asier ETA biok,2013,1,3.5
22641,Faithless,Drama,Faithless,1932,1,2.5
22642,Zatoichi the Outlaw (Zatôichi rôyaburi) (Zatôichi 16),Action|Drama,Zatoichi the Outlaw (Zatôichi rôyaburi) (Zatôichi 16),1967,3,3.5
22643,Zatoichi Challenged (Zatôichi chikemuri kaidô) (Zatôichi 17),Action|Drama,Zatoichi Challenged (Zatôichi chikemuri kaidô) (Zatôichi 17),1967,3,3.333333333
22644,Gamera vs. Guiron,Action|Adventure,Gamera vs. Guiron,1969,2,3
22645,Gloria,Comedy|Drama,Gloria (2013),2013,28,3.142857143
22646,"I, Cesar (Moi César, 10 ans 1/2, 1m39)",Children|Comedy,"I, Cesar (Moi César, 10 ans 1/2, 1m39)",2003,3,2.833333333
22647,Behind Enemy Lines: Colombia (Behind Enemy Lines 3: Ghost Watch),Action|Thriller|War,Behind Enemy Lines: Colombia (Behind Enemy Lines 3: Ghost Watch),2009,1,2
22648,"Bekännelsen (Confession, The)",Thriller,"Bekännelsen (Confession, The)",2001,1,3.5
22649,Best of the Badmen,Western,Best of the Badmen,1951,1,2.5
22650,The Monuments Men,Action|Drama|War,The Monuments Men,2014,283,3.03180212
22651,Just Like a Woman,Drama,Just Like a Woman,2012,3,3
22652,The Lego Movie,Action|Adventure|Animation|Children|Comedy|Fantasy,The Lego Movie,2014,1181,3.750635055
22653,We're Not Dressing,Comedy|Musical,We're Not Dressing,1934,3,2.666666667
22654,Man of the World,Drama|Romance,Man of the World,1931,1,4
22655,Aliyah (Alyah),Drama,Aliyah (Alyah),2012,4,3.75
22656,The Road,Crime|Drama|Horror|Thriller,"Road, The (2011)",2011,6,3
22657,Dirty Story,Drama,Dirty Story,1984,1,3
22658,RoboCop,Action|Crime|Sci-Fi|IMAX,RoboCop (2014),2014,370,2.959459459
22659,Samson and Delilah,Adventure|Drama,Samson and Delilah (1996),1996,2,3.25
22660,The Art of the Steal,Crime,"Art of the Steal, The (2013)",2013,47,3.35106383
22661,Rain or Shine,Comedy|Drama|Romance,Rain or Shine,1930,1,3.5
22662,Crave ,Drama|Thriller,Crave ,2012,4,3.125
22663,"Betrayed (True and the Brave, The)",Drama|Romance|Thriller|War,"Betrayed (True and the Brave, The)",1954,2,3
22664,Paranoia Agent,Animation|Crime|Drama|Horror|Mystery,Paranoia Agent,2004,26,3.634615385
22665,Cowboy Bebop,Action|Adventure|Animation|Crime|Sci-Fi,Cowboy Bebop,1998,177,4.042372881
22666,Nymphomaniac: Volume II,Drama|Mystery,Nymphomaniac: Volume II,2013,155,3.509677419
22667,La Luna,Animation,La Luna,2011,90,3.877777778
22668,"Place in the Sun, A (En plats i solen)",Crime|Drama|Thriller,"Place in the Sun, A (En plats i solen)",2012,2,3.75
22669,A Streetcar Named Desire,Drama,"Streetcar Named Desire, A (1984)",1984,4,3.625
22670,A Streetcar Named Desire,Drama,"Streetcar Named Desire, A (1995)",1995,2,3.5
22671,Monsieur Batignole,Comedy|Drama,Monsieur Batignole,2002,5,3.7
22672,Song of the Bloodred Flower (Laulu tulipunaisesta kukasta),Drama,Song of the Bloodred Flower (Laulu tulipunaisesta kukasta),1971,4,3.375
22673,Loputon Gehennan liekki,Documentary,Loputon Gehennan liekki,2011,7,3.285714286
22674,Tukkijoella,Drama,Tukkijoella,1928,1,4
22675,Viper in the Fist,Drama,Viper in the Fist,2004,2,3.5
22676,"Courage of the Eagles, The (Les aiguilles rouges)",Drama,"Courage of the Eagles, The (Les aiguilles rouges)",2006,1,4
22677,Bewitched (Alter Ego),Crime|Drama|Film-Noir|Thriller,Bewitched (Alter Ego),1945,1,3
22678,Eyjafjallajökull,Comedy,Eyjafjallajökull,2013,3,2.666666667
22679,Métastases,Comedy,Métastases,2012,1,2
22680,Hornets' Nest,Action|Drama|War,Hornets' Nest,1970,1,3
22681,Evidence,Documentary,Evidence (1995),1995,2,2.25
22682,Schooled: The Price of College Sports,Documentary,Schooled: The Price of College Sports,2013,2,2.25
22683,Knights of Badassdom,Adventure|Comedy|Fantasy,Knights of Badassdom,2013,39,2.91025641
22684,The Secret of NIMH 2: Timmy to the Rescue,Adventure|Animation|Children|Musical,The Secret of NIMH 2: Timmy to the Rescue,1998,4,1.75
22685,Ten Little Indians (Ein Unbekannter rechnet ab) (And Then There Were None),Crime|Drama|Mystery,Ten Little Indians (Ein Unbekannter rechnet ab) (And Then There Were None),1974,3,3
22686,Alone (Issiz adam),Drama|Romance,Alone (Issiz adam),2008,1,4
22687,"Messenger, The (Ulak)",Fantasy|Mystery,"Messenger, The (Ulak)",2008,1,3
22688,Mustalaishurmaaja,Drama|Romance,Mustalaishurmaaja,1929,3,3.5
22689,The Trials of Muhammad Ali,Documentary,The Trials of Muhammad Ali,2013,5,3
22690,You Ain't Seen Nothin' Yet (Vous n'avez encore rien vu),Drama,You Ain't Seen Nothin' Yet (Vous n'avez encore rien vu),2012,2,3.5
22691,"Lost Reels of Pancho Villa, The (Los rollos perdidos de Pancho Villa)",Documentary,"Lost Reels of Pancho Villa, The (Los rollos perdidos de Pancho Villa)",2003,1,2.5
22692,Sabotage,Action|Crime|Drama,Sabotage (2014),2014,49,2.765306122
22693,"Four, The (Si da ming bu)",Action|Crime|Fantasy,"Four, The (Si da ming bu)",2012,7,2.571428571
22694,Hallåhallå,Comedy,Hallåhallå,2014,2,2.5
22695,Don 2,Action|Crime|Mystery|Romance|Thriller,Don 2,2011,3,3.666666667
22696,Pardes,Action|Comedy|Musical|Romance,Pardes,1997,2,4
22697,"Father, The (Pedar)",Drama,"Father, The (Pedar)",1996,1,4
22698,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset)",Adventure|Animation|Children|Comedy,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset)",2012,1,3
22699,Quest for a Heart (Röllin sydän),Adventure|Animation|Children|Fantasy|Musical,Quest for a Heart (Röllin sydän),2007,1,0.5
22700,The Wizard of Baghdad,Comedy|Fantasy|Musical,The Wizard of Baghdad,1960,1,3
